2021-07-14 15:30:21 status unpacked gpg:amd64 2.2.19-3ubuntu2.1
2021-07-14 15:30:21 upgrade gpgconf:amd64 2.2.19-3ubuntu2 2.2.19-3ubuntu2.1
2021-07-14 15:30:21 status half-configured gpgconf:amd64 2.2.19-3ubuntu2
2021-07-14 15:30:21 status unpacked gpgconf:amd64 2.2.19-3ubuntu2
2021-07-14 15:30:21 status half-installed gpgconf:amd64 2.2.19-3ubuntu2
2021-07-14 15:30:22 status unpacked gpgconf:amd64 2.2.19-3ubuntu2.1
2021-07-14 15:30:22 upgrade gnupg-l10n:all 2.2.19-3ubuntu2 2.2.19-3ubuntu2.1
2021-07-14 15:30:22 status half-configured gnupg-l10n:all 2.2.19-3ubuntu2
2021-07-14 15:30:22 status unpacked gnupg-l10n:all 2.2.19-3ubuntu2
2021-07-14 15:30:23 status half-installed gnupg-l10n:all 2.2.19-3ubuntu2
2021-07-14 15:30:23 status unpacked gnupg-l10n:all 2.2.19-3ubuntu2.1
2021-07-14 15:30:24 upgrade gnupg:all 2.2.19-3ubuntu2 2.2.19-3ubuntu2.1
2021-07-14 15:30:24 status half-configured gnupg:all 2.2.19-3ubuntu2
2021-07-14 15:30:24 status unpacked gnupg:all 2.2.19-3ubuntu2
2021-07-14 15:30:24 status half-installed gnupg:all 2.2.19-3ubuntu2
2021-07-14 15:30:25 status unpacked gnupg:all 2.2.19-3ubuntu2.1
2021-07-14 15:30:25 upgrade gpgsm:amd64 2.2.19-3ubuntu2 2.2.19-3ubuntu2.1
2021-07-14 15:30:25 status half-configured gpgsm:amd64 2.2.19-3ubuntu2
2021-07-14 15:30:25 status unpacked gpgsm:amd64 2.2.19-3ubuntu2
2021-07-14 15:30:26 status half-installed gpgsm:amd64 2.2.19-3ubuntu2
2021-07-14 15:30:26 status unpacked gpgsm:amd64 2.2.19-3ubuntu2.1
2021-07-14 15:30:27 upgrade zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1 1:1.2.11.dfsg-2ubuntu1.2
2021-07-14 15:30:27 status half-configured zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1
2021-07-14 15:30:27 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1
2021-07-14 15:30:27 status half-installed zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1
2021-07-14 15:30:28 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1.2
2021-07-14 15:30:28 startup packages configure
2021-07-14 15:30:28 configure zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1.2 <none>
2021-07-14 15:30:28 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1.2
2021-07-14 15:30:28 status half-configured zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1.2
2021-07-14 15:30:29 status installed zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1.2
2021-07-14 15:30:29 startup archives unpack
2021-07-14 15:30:29 upgrade libnettle7:amd64 3.5.1+really3.5.1-2 3.5.1+really3.5.1-2ubuntu0.2
2021-07-14 15:30:29 status half-configured libnettle7:amd64 3.5.1+really3.5.1-2
2021-07-14 15:30:30 status unpacked libnettle7:amd64 3.5.1+really3.5.1-2
2021-07-14 15:30:30 status half-installed libnettle7:amd64 3.5.1+really3.5.1-2
2021-07-14 15:30:30 status unpacked libnettle7:amd64 3.5.1+really3.5.1-2ubuntu0.2
2021-07-14 15:30:31 startup packages configure
2021-07-14 15:30:31 configure libnettle7:amd64 3.5.1+really3.5.1-2ubuntu0.2 <none>
2021-07-14 15:30:31 status unpacked libnettle7:amd64 3.5.1+really3.5.1-2ubuntu0.2
2021-07-14 15:30:31 status half-configured libnettle7:amd64 3.5.1+really3.5.1-2ubuntu0.2
2021-07-14 15:30:31 status installed libnettle7:amd64 3.5.1+really3.5.1-2ubuntu0.2
2021-07-14 15:30:31 startup archives unpack
2021-07-14 15:30:32 upgrade libhogweed5:amd64 3.5.1+really3.5.1-2 3.5.1+really3.5.1-2ubuntu0.2
2021-07-14 15:30:32 status half-configured libhogweed5:amd64 3.5.1+really3.5.1-2
2021-07-14 15:30:32 status unpacked libhogweed5:amd64 3.5.1+really3.5.1-2
2021-07-14 15:30:32 status half-installed libhogweed5:amd64 3.5.1+really3.5.1-2
2021-07-14 15:30:33 status unpacked libhogweed5:amd64 3.5.1+really3.5.1-2ubuntu0.2
2021-07-14 15:30:33 startup packages configure
2021-07-14 15:30:33 configure libhogweed5:amd64 3.5.1+really3.5.1-2ubuntu0.2 <none>
2021-07-14 15:30:33 status unpacked libhogweed5:amd64 3.5.1+really3.5.1-2ubuntu0.2
2021-07-14 15:30:33 status half-configured libhogweed5:amd64 3.5.1+really3.5.1-2ubuntu0.2
2021-07-14 15:30:34 status installed libhogweed5:amd64 3.5.1+really3.5.1-2ubuntu0.2
2021-07-14 15:30:34 startup archives unpack
2021-07-14 15:30:34 upgrade libp11-kit0:amd64 0.23.20-1build1 0.23.20-1ubuntu0.1
2021-07-14 15:30:34 status half-configured libp11-kit0:amd64 0.23.20-1build1
2021-07-14 15:30:34 status unpacked libp11-kit0:amd64 0.23.20-1build1
2021-07-14 15:30:34 status half-installed libp11-kit0:amd64 0.23.20-1build1
2021-07-14 15:30:35 status unpacked libp11-kit0:amd64 0.23.20-1ubuntu0.1
2021-07-14 15:30:35 startup packages configure
2021-07-14 15:30:35 configure libp11-kit0:amd64 0.23.20-1ubuntu0.1 <none>
2021-07-14 15:30:35 status unpacked libp11-kit0:amd64 0.23.20-1ubuntu0.1
2021-07-14 15:30:36 status half-configured libp11-kit0:amd64 0.23.20-1ubuntu0.1
2021-07-14 15:30:36 status installed libp11-kit0:amd64 0.23.20-1ubuntu0.1
2021-07-14 15:30:36 startup archives unpack
2021-07-14 15:30:36 upgrade libgnutls30:amd64 3.6.13-2ubuntu1.2 3.6.13-2ubuntu1.3
2021-07-14 15:30:36 status half-configured libgnutls30:amd64 3.6.13-2ubuntu1.2
2021-07-14 15:30:37 status unpacked libgnutls30:amd64 3.6.13-2ubuntu1.2
2021-07-14 15:30:37 status half-installed libgnutls30:amd64 3.6.13-2ubuntu1.2
2021-07-14 15:30:38 status unpacked libgnutls30:amd64 3.6.13-2ubuntu1.3
2021-07-14 15:30:38 startup packages configure
2021-07-14 15:30:38 configure libgnutls30:amd64 3.6.13-2ubuntu1.3 <none>
2021-07-14 15:30:38 status unpacked libgnutls30:amd64 3.6.13-2ubuntu1.3
2021-07-14 15:30:38 status half-configured libgnutls30:amd64 3.6.13-2ubuntu1.3
2021-07-14 15:30:38 status installed libgnutls30:amd64 3.6.13-2ubuntu1.3
2021-07-14 15:30:39 startup archives unpack
2021-07-14 15:30:39 upgrade libldap-common:all 2.4.49+dfsg-2ubuntu1.3 2.4.49+dfsg-2ubuntu1.8
2021-07-14 15:30:39 status half-configured libldap-common:all 2.4.49+dfsg-2ubuntu1.3
2021-07-14 15:30:39 status unpacked libldap-common:all 2.4.49+dfsg-2ubuntu1.3
2021-07-14 15:30:39 status half-installed libldap-common:all 2.4.49+dfsg-2ubuntu1.3
2021-07-14 15:30:40 status unpacked libldap-common:all 2.4.49+dfsg-2ubuntu1.8
2021-07-14 15:30:41 upgrade libldap-2.4-2:amd64 2.4.49+dfsg-2ubuntu1.3 2.4.49+dfsg-2ubuntu1.8
2021-07-14 15:30:41 status half-configured libldap-2.4-2:amd64 2.4.49+dfsg-2ubuntu1.3
2021-07-14 15:30:41 status unpacked libldap-2.4-2:amd64 2.4.49+dfsg-2ubuntu1.3
2021-07-14 15:30:41 status half-installed libldap-2.4-2:amd64 2.4.49+dfsg-2ubuntu1.3
2021-07-14 15:30:41 status unpacked libldap-2.4-2:amd64 2.4.49+dfsg-2ubuntu1.8
2021-07-14 15:30:42 upgrade gpgv:amd64 2.2.19-3ubuntu2 2.2.19-3ubuntu2.1
2021-07-14 15:30:42 status half-configured gpgv:amd64 2.2.19-3ubuntu2
2021-07-14 15:30:42 status unpacked gpgv:amd64 2.2.19-3ubuntu2
2021-07-14 15:30:42 status half-installed gpgv:amd64 2.2.19-3ubuntu2
2021-07-14 15:30:43 status unpacked gpgv:amd64 2.2.19-3ubuntu2.1
2021-07-14 15:30:43 startup packages configure
2021-07-14 15:30:43 configure gpgv:amd64 2.2.19-3ubuntu2.1 <none>
2021-07-14 15:30:43 status unpacked gpgv:amd64 2.2.19-3ubuntu2.1
2021-07-14 15:30:43 status half-configured gpgv:amd64 2.2.19-3ubuntu2.1
2021-07-14 15:30:43 status installed gpgv:amd64 2.2.19-3ubuntu2.1
2021-07-14 15:30:44 startup archives unpack
2021-07-14 15:30:44 upgrade lz4:amd64 1.9.2-2 1.9.2-2ubuntu0.20.04.1
2021-07-14 15:30:44 status half-configured lz4:amd64 1.9.2-2
2021-07-14 15:30:44 status unpacked lz4:amd64 1.9.2-2
2021-07-14 15:30:44 status half-installed lz4:amd64 1.9.2-2
2021-07-14 15:30:45 status unpacked lz4:amd64 1.9.2-2ubuntu0.20.04.1
2021-07-14 15:30:45 upgrade liblz4-1:amd64 1.9.2-2 1.9.2-2ubuntu0.20.04.1
2021-07-14 15:30:45 status half-configured liblz4-1:amd64 1.9.2-2
2021-07-14 15:30:46 status unpacked liblz4-1:amd64 1.9.2-2
2021-07-14 15:30:46 status half-installed liblz4-1:amd64 1.9.2-2
2021-07-14 15:30:46 status unpacked liblz4-1:amd64 1.9.2-2ubuntu0.20.04.1
2021-07-14 15:30:47 startup packages configure
2021-07-14 15:30:47 configure liblz4-1:amd64 1.9.2-2ubuntu0.20.04.1 <none>
2021-07-14 15:30:47 status unpacked liblz4-1:amd64 1.9.2-2ubuntu0.20.04.1
2021-07-14 15:30:47 status half-configured liblz4-1:amd64 1.9.2-2ubuntu0.20.04.1
2021-07-14 15:30:47 status installed liblz4-1:amd64 1.9.2-2ubuntu0.20.04.1
2021-07-14 15:30:48 startup archives unpack
2021-07-14 15:30:48 upgrade liblzma5:amd64 5.2.4-1 5.2.4-1ubuntu1
2021-07-14 15:30:48 status half-configured liblzma5:amd64 5.2.4-1
2021-07-14 15:30:48 status unpacked liblzma5:amd64 5.2.4-1
2021-07-14 15:30:48 status half-installed liblzma5:amd64 5.2.4-1
2021-07-14 15:30:49 status unpacked liblzma5:amd64 5.2.4-1ubuntu1
2021-07-14 15:30:50 startup packages configure
2021-07-14 15:30:50 configure liblzma5:amd64 5.2.4-1ubuntu1 <none>
2021-07-14 15:30:50 status unpacked liblzma5:amd64 5.2.4-1ubuntu1
2021-07-14 15:30:50 status half-configured liblzma5:amd64 5.2.4-1ubuntu1
2021-07-14 15:30:50 status installed liblzma5:amd64 5.2.4-1ubuntu1
2021-07-14 15:30:50 startup archives unpack
2021-07-14 15:30:51 upgrade libnss-systemd:amd64 245.4-4ubuntu3.2 245.4-4ubuntu3.7
2021-07-14 15:30:51 status half-configured libnss-systemd:amd64 245.4-4ubuntu3.2
2021-07-14 15:30:51 status unpacked libnss-systemd:amd64 245.4-4ubuntu3.2
2021-07-14 15:30:51 status half-installed libnss-systemd:amd64 245.4-4ubuntu3.2
2021-07-14 15:30:51 status unpacked libnss-systemd:amd64 245.4-4ubuntu3.7
2021-07-14 15:30:52 upgrade udev:amd64 245.4-4ubuntu3.2 245.4-4ubuntu3.7
2021-07-14 15:30:52 status half-configured udev:amd64 245.4-4ubuntu3.2
2021-07-14 15:30:52 status unpacked udev:amd64 245.4-4ubuntu3.2
2021-07-14 15:30:52 status half-installed udev:amd64 245.4-4ubuntu3.2
2021-07-14 15:30:53 status triggers-pending systemd:amd64 245.4-4ubuntu3.2
2021-07-14 15:30:54 status unpacked udev:amd64 245.4-4ubuntu3.7
2021-07-14 15:30:54 upgrade libudev1:amd64 245.4-4ubuntu3.2 245.4-4ubuntu3.7
2021-07-14 15:30:54 status half-configured libudev1:amd64 245.4-4ubuntu3.2
2021-07-14 15:30:55 status unpacked libudev1:amd64 245.4-4ubuntu3.2
2021-07-14 15:30:55 status half-installed libudev1:amd64 245.4-4ubuntu3.2
2021-07-14 15:30:55 status unpacked libudev1:amd64 245.4-4ubuntu3.7
2021-07-14 15:30:56 startup packages configure
2021-07-14 15:30:56 configure libudev1:amd64 245.4-4ubuntu3.7 <none>
2021-07-14 15:30:56 status unpacked libudev1:amd64 245.4-4ubuntu3.7
2021-07-14 15:30:56 status half-configured libudev1:amd64 245.4-4ubuntu3.7
2021-07-14 15:30:56 status installed libudev1:amd64 245.4-4ubuntu3.7
2021-07-14 15:30:56 startup archives unpack
2021-07-14 15:30:57 upgrade libblkid1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9.1
2021-07-14 15:30:57 status half-configured libblkid1:amd64 2.34-0.1ubuntu9
2021-07-14 15:30:57 status unpacked libblkid1:amd64 2.34-0.1ubuntu9
2021-07-14 15:30:57 status half-installed libblkid1:amd64 2.34-0.1ubuntu9
2021-07-14 15:30:58 status unpacked libblkid1:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:30:58 startup packages configure
2021-07-14 15:30:58 configure libblkid1:amd64 2.34-0.1ubuntu9.1 <none>
2021-07-14 15:30:58 status unpacked libblkid1:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:30:58 status half-configured libblkid1:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:30:58 status installed libblkid1:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:30:59 startup archives unpack
2021-07-14 15:30:59 upgrade systemd-sysv:amd64 245.4-4ubuntu3.2 245.4-4ubuntu3.7
2021-07-14 15:30:59 status half-configured systemd-sysv:amd64 245.4-4ubuntu3.2
2021-07-14 15:30:59 status unpacked systemd-sysv:amd64 245.4-4ubuntu3.2
2021-07-14 15:30:59 status half-installed systemd-sysv:amd64 245.4-4ubuntu3.2
2021-07-14 15:30:59 status unpacked systemd-sysv:amd64 245.4-4ubuntu3.7
2021-07-14 15:31:00 upgrade libuuid1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9.1
2021-07-14 15:31:00 status half-configured libuuid1:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:00 status unpacked libuuid1:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:00 status half-installed libuuid1:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:01 status unpacked libuuid1:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:31:01 startup packages configure
2021-07-14 15:31:01 configure libuuid1:amd64 2.34-0.1ubuntu9.1 <none>
2021-07-14 15:31:01 status unpacked libuuid1:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:31:01 status half-configured libuuid1:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:31:02 status installed libuuid1:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:31:02 startup archives unpack
2021-07-14 15:31:02 upgrade libfdisk1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9.1
2021-07-14 15:31:02 status half-configured libfdisk1:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:02 status unpacked libfdisk1:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:02 status half-installed libfdisk1:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:03 status unpacked libfdisk1:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:31:04 upgrade libmount1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9.1
2021-07-14 15:31:04 status half-configured libmount1:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:04 status unpacked libmount1:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:04 status half-installed libmount1:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:05 status unpacked libmount1:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:31:05 startup packages configure
2021-07-14 15:31:05 configure libmount1:amd64 2.34-0.1ubuntu9.1 <none>
2021-07-14 15:31:05 status unpacked libmount1:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:31:05 status half-configured libmount1:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:31:05 status installed libmount1:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:31:05 startup archives unpack
2021-07-14 15:31:06 upgrade libsmartcols1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9.1
2021-07-14 15:31:06 status half-configured libsmartcols1:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:06 status unpacked libsmartcols1:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:06 status half-installed libsmartcols1:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:07 status unpacked libsmartcols1:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:31:07 startup packages configure
2021-07-14 15:31:07 configure libsmartcols1:amd64 2.34-0.1ubuntu9.1 <none>
2021-07-14 15:31:07 status unpacked libsmartcols1:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:31:07 status half-configured libsmartcols1:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:31:07 status installed libsmartcols1:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:31:08 startup archives unpack
2021-07-14 15:31:08 upgrade fdisk:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9.1
2021-07-14 15:31:08 status half-configured fdisk:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:08 status unpacked fdisk:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:08 status half-installed fdisk:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:09 status unpacked fdisk:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:31:09 upgrade util-linux:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9.1
2021-07-14 15:31:09 status half-configured util-linux:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:09 status unpacked util-linux:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:10 status half-installed util-linux:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:10 status triggers-pending mime-support:all 3.64ubuntu1
2021-07-14 15:31:11 status unpacked util-linux:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:31:11 startup packages configure
2021-07-14 15:31:11 configure util-linux:amd64 2.34-0.1ubuntu9.1 <none>
2021-07-14 15:31:11 status unpacked util-linux:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:31:12 status half-configured util-linux:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:31:13 status installed util-linux:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:31:13 startup archives unpack
2021-07-14 15:31:14 upgrade systemd-timesyncd:amd64 245.4-4ubuntu3.2 245.4-4ubuntu3.7
2021-07-14 15:31:14 status half-configured systemd-timesyncd:amd64 245.4-4ubuntu3.2
2021-07-14 15:31:14 status unpacked systemd-timesyncd:amd64 245.4-4ubuntu3.2
2021-07-14 15:31:14 status half-installed systemd-timesyncd:amd64 245.4-4ubuntu3.2
2021-07-14 15:31:14 status triggers-pending dbus:amd64 1.12.16-2ubuntu2.1
2021-07-14 15:31:15 status unpacked systemd-timesyncd:amd64 245.4-4ubuntu3.7
2021-07-14 15:31:16 upgrade libpam0g:amd64 1.3.1-5ubuntu4 1.3.1-5ubuntu4.2
2021-07-14 15:31:16 status half-configured libpam0g:amd64 1.3.1-5ubuntu4
2021-07-14 15:31:16 status unpacked libpam0g:amd64 1.3.1-5ubuntu4
2021-07-14 15:31:16 status half-installed libpam0g:amd64 1.3.1-5ubuntu4
2021-07-14 15:31:17 status unpacked libpam0g:amd64 1.3.1-5ubuntu4.2
2021-07-14 15:31:17 startup packages configure
2021-07-14 15:31:17 configure libpam0g:amd64 1.3.1-5ubuntu4.2 <none>
2021-07-14 15:31:17 status unpacked libpam0g:amd64 1.3.1-5ubuntu4.2
2021-07-14 15:31:17 status half-configured libpam0g:amd64 1.3.1-5ubuntu4.2
2021-07-14 15:31:18 status installed libpam0g:amd64 1.3.1-5ubuntu4.2
2021-07-14 15:31:18 startup archives unpack
2021-07-14 15:31:19 upgrade libpam-modules-bin:amd64 1.3.1-5ubuntu4 1.3.1-5ubuntu4.2
2021-07-14 15:31:19 status half-configured libpam-modules-bin:amd64 1.3.1-5ubuntu4
2021-07-14 15:31:19 status unpacked libpam-modules-bin:amd64 1.3.1-5ubuntu4
2021-07-14 15:31:19 status half-installed libpam-modules-bin:amd64 1.3.1-5ubuntu4
2021-07-14 15:31:20 status unpacked libpam-modules-bin:amd64 1.3.1-5ubuntu4.2
2021-07-14 15:31:20 startup packages configure
2021-07-14 15:31:20 configure libpam-modules-bin:amd64 1.3.1-5ubuntu4.2 <none>
2021-07-14 15:31:20 status unpacked libpam-modules-bin:amd64 1.3.1-5ubuntu4.2
2021-07-14 15:31:20 status half-configured libpam-modules-bin:amd64 1.3.1-5ubuntu4.2
2021-07-14 15:31:21 status installed libpam-modules-bin:amd64 1.3.1-5ubuntu4.2
2021-07-14 15:31:21 startup archives unpack
2021-07-14 15:31:22 upgrade libpam-modules:amd64 1.3.1-5ubuntu4 1.3.1-5ubuntu4.2
2021-07-14 15:31:22 status half-configured libpam-modules:amd64 1.3.1-5ubuntu4
2021-07-14 15:31:22 status unpacked libpam-modules:amd64 1.3.1-5ubuntu4
2021-07-14 15:31:22 status half-installed libpam-modules:amd64 1.3.1-5ubuntu4
2021-07-14 15:31:24 status unpacked libpam-modules:amd64 1.3.1-5ubuntu4.2
2021-07-14 15:31:24 startup packages configure
2021-07-14 15:31:24 configure libpam-modules:amd64 1.3.1-5ubuntu4.2 <none>
2021-07-14 15:31:24 status unpacked libpam-modules:amd64 1.3.1-5ubuntu4.2
2021-07-14 15:31:26 status half-configured libpam-modules:amd64 1.3.1-5ubuntu4.2
2021-07-14 15:31:26 status installed libpam-modules:amd64 1.3.1-5ubuntu4.2
2021-07-14 15:31:27 startup archives unpack
2021-07-14 15:31:27 upgrade update-motd:all 3.6-0ubuntu6 3.6-0ubuntu6.1
2021-07-14 15:31:27 status half-configured update-motd:all 3.6-0ubuntu6
2021-07-14 15:31:27 status unpacked update-motd:all 3.6-0ubuntu6
2021-07-14 15:31:27 status half-installed update-motd:all 3.6-0ubuntu6
2021-07-14 15:31:28 status unpacked update-motd:all 3.6-0ubuntu6.1
2021-07-14 15:31:29 upgrade libpam-runtime:all 1.3.1-5ubuntu4 1.3.1-5ubuntu4.2
2021-07-14 15:31:29 status half-configured libpam-runtime:all 1.3.1-5ubuntu4
2021-07-14 15:31:30 status unpacked libpam-runtime:all 1.3.1-5ubuntu4
2021-07-14 15:31:30 status half-installed libpam-runtime:all 1.3.1-5ubuntu4
2021-07-14 15:31:30 status unpacked libpam-runtime:all 1.3.1-5ubuntu4.2
2021-07-14 15:31:31 startup packages configure
2021-07-14 15:31:31 configure libpam-runtime:all 1.3.1-5ubuntu4.2 <none>
2021-07-14 15:31:31 status unpacked libpam-runtime:all 1.3.1-5ubuntu4.2
2021-07-14 15:31:32 status half-configured libpam-runtime:all 1.3.1-5ubuntu4.2
2021-07-14 15:31:32 status installed libpam-runtime:all 1.3.1-5ubuntu4.2
2021-07-14 15:31:33 startup archives unpack
2021-07-14 15:31:33 upgrade libpam-systemd:amd64 245.4-4ubuntu3.2 245.4-4ubuntu3.7
2021-07-14 15:31:33 status half-configured libpam-systemd:amd64 245.4-4ubuntu3.2
2021-07-14 15:31:33 status unpacked libpam-systemd:amd64 245.4-4ubuntu3.2
2021-07-14 15:31:33 status half-installed libpam-systemd:amd64 245.4-4ubuntu3.2
2021-07-14 15:31:34 status unpacked libpam-systemd:amd64 245.4-4ubuntu3.7
2021-07-14 15:31:35 upgrade libssl1.1:amd64 1.1.1f-1ubuntu2 1.1.1f-1ubuntu2.4
2021-07-14 15:31:35 status half-configured libssl1.1:amd64 1.1.1f-1ubuntu2
2021-07-14 15:31:36 status unpacked libssl1.1:amd64 1.1.1f-1ubuntu2
2021-07-14 15:31:36 status half-installed libssl1.1:amd64 1.1.1f-1ubuntu2
2021-07-14 15:31:37 status unpacked libssl1.1:amd64 1.1.1f-1ubuntu2.4
2021-07-14 15:31:38 upgrade libcryptsetup12:amd64 2:2.2.2-3ubuntu2 2:2.2.2-3ubuntu2.3
2021-07-14 15:31:38 status half-configured libcryptsetup12:amd64 2:2.2.2-3ubuntu2
2021-07-14 15:31:38 status unpacked libcryptsetup12:amd64 2:2.2.2-3ubuntu2
2021-07-14 15:31:39 status half-installed libcryptsetup12:amd64 2:2.2.2-3ubuntu2
2021-07-14 15:31:40 status unpacked libcryptsetup12:amd64 2:2.2.2-3ubuntu2.3
2021-07-14 15:31:41 upgrade libseccomp2:amd64 2.4.3-1ubuntu3.20.04.3 2.5.1-1ubuntu1~20.04.1
2021-07-14 15:31:41 status half-configured libseccomp2:amd64 2.4.3-1ubuntu3.20.04.3
2021-07-14 15:31:41 status unpacked libseccomp2:amd64 2.4.3-1ubuntu3.20.04.3
2021-07-14 15:31:41 status half-installed libseccomp2:amd64 2.4.3-1ubuntu3.20.04.3
2021-07-14 15:31:42 status unpacked libseccomp2:amd64 2.5.1-1ubuntu1~20.04.1
2021-07-14 15:31:43 startup packages configure
2021-07-14 15:31:43 configure libseccomp2:amd64 2.5.1-1ubuntu1~20.04.1 <none>
2021-07-14 15:31:43 status unpacked libseccomp2:amd64 2.5.1-1ubuntu1~20.04.1
2021-07-14 15:31:43 status half-configured libseccomp2:amd64 2.5.1-1ubuntu1~20.04.1
2021-07-14 15:31:43 status installed libseccomp2:amd64 2.5.1-1ubuntu1~20.04.1
2021-07-14 15:31:44 startup archives unpack
2021-07-14 15:31:44 upgrade mount:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9.1
2021-07-14 15:31:44 status half-configured mount:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:45 status unpacked mount:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:45 status half-installed mount:amd64 2.34-0.1ubuntu9
2021-07-14 15:31:45 status unpacked mount:amd64 2.34-0.1ubuntu9.1
2021-07-14 15:31:47 upgrade systemd:amd64 245.4-4ubuntu3.2 245.4-4ubuntu3.7
2021-07-14 15:31:47 status half-configured systemd:amd64 245.4-4ubuntu3.2
2021-07-14 15:31:47 status unpacked systemd:amd64 245.4-4ubuntu3.2
2021-07-14 15:31:47 status half-installed systemd:amd64 245.4-4ubuntu3.2
2021-07-14 15:31:50 status unpacked systemd:amd64 245.4-4ubuntu3.7
2021-07-14 15:31:50 upgrade libsystemd0:amd64 245.4-4ubuntu3.2 245.4-4ubuntu3.7
2021-07-14 15:31:51 status half-configured libsystemd0:amd64 245.4-4ubuntu3.2
2021-07-14 15:31:51 status unpacked libsystemd0:amd64 245.4-4ubuntu3.2
2021-07-14 15:31:51 status half-installed libsystemd0:amd64 245.4-4ubuntu3.2
2021-07-14 15:31:52 status unpacked libsystemd0:amd64 245.4-4ubuntu3.7
2021-07-14 15:31:52 startup packages configure
2021-07-14 15:31:52 configure libsystemd0:amd64 245.4-4ubuntu3.7 <none>
2021-07-14 15:31:52 status unpacked libsystemd0:amd64 245.4-4ubuntu3.7
2021-07-14 15:31:52 status half-configured libsystemd0:amd64 245.4-4ubuntu3.7
2021-07-14 15:31:52 status installed libsystemd0:amd64 245.4-4ubuntu3.7
2021-07-14 15:31:53 startup archives unpack
2021-07-14 15:31:53 upgrade libzstd1:amd64 1.4.4+dfsg-3 1.4.4+dfsg-3ubuntu0.1
2021-07-14 15:31:53 status half-configured libzstd1:amd64 1.4.4+dfsg-3
2021-07-14 15:31:53 status unpacked libzstd1:amd64 1.4.4+dfsg-3
2021-07-14 15:31:53 status half-installed libzstd1:amd64 1.4.4+dfsg-3
2021-07-14 15:31:54 status unpacked libzstd1:amd64 1.4.4+dfsg-3ubuntu0.1
2021-07-14 15:31:55 startup packages configure
2021-07-14 15:31:55 configure libzstd1:amd64 1.4.4+dfsg-3ubuntu0.1 <none>
2021-07-14 15:31:55 status unpacked libzstd1:amd64 1.4.4+dfsg-3ubuntu0.1
